Sample(20Hz),X_Pos,Y_Pos,Z_Pos,Roll,Pitch,Yaw
74,-0.2214,-0.164,0.2516,3.0591,0.5109,1.1998
75,-0.2228,-0.1657,0.2514,3.059,0.5205,1.1997
76,-0.2242,-0.1674,0.2512,3.0589,0.5302,1.1997
77,-0.2256,-0.1692,0.2511,3.0589,0.54,1.1997
78,-0.227,-0.171,0.2509,3.0588,0.5498,1.1997
79,-0.2284,-0.1727,0.2507,3.0587,0.5596,1.1996
80,-0.2298,-0.1745,0.2505,3.0587,0.5695,1.1996
81,-0.2313,-0.1763,0.2503,3.0586,0.5795,1.1996
82,-0.2327,-0.1782,0.2501,3.0585,0.5895,1.1996
83,-0.2339,-0.1798,0.2499,3.0585,0.5995,1.1996
84,-0.2354,-0.1818,0.2498,3.0584,0.6088,1.1996
85,-0.2369,-0.1837,0.2496,3.0583,0.6193,1.1995
86,-0.2384,-0.1856,0.2494,3.0583,0.6296,1.1995
87,-0.2398,-0.1875,0.2492,3.0583,0.6399,1.1995
88,-0.2412,-0.1895,0.249,3.0582,0.6502,1.1995
89,-0.2427,-0.1914,0.2488,3.0582,0.6605,1.1994
90,-0.2441,-0.1933,0.2487,3.0582,0.6707,1.1994
91,-0.2455,-0.1953,0.2485,3.0582,0.681,1.1994
92,-0.247,-0.1973,0.2484,3.0582,0.6913,1.1994
93,-0.2482,-0.1991,0.2482,3.0581,0.7017,1.1993
94,-0.2497,-0.2012,0.248,3.0581,0.7112,1.1993
95,-0.2511,-0.2033,0.2478,3.0581,0.722,1.1993
96,-0.2525,-0.2053,0.2476,3.0581,0.7326,1.1993
97,-0.254,-0.2074,0.2475,3.0582,0.7431,1.1992
98,-0.2552,-0.2093,0.2474,3.0582,0.7535,1.1992
99,-0.2567,-0.2115,0.2472,3.0582,0.7631,1.1992
100,-0.2581,-0.2136,0.2472,3.0582,0.774,1.1992
101,-0.2595,-0.2157,0.2472,3.0583,0.7846,1.1991
102,-0.2609,-0.2178,0.247,3.0583,0.7951,1.1991
103,-0.2622,-0.2199,0.2467,3.0583,0.8056,1.1991
104,-0.2636,-0.222,0.2465,3.0584,0.816,1.1991
105,-0.2648,-0.224,0.2479,3.0587,0.8261,1.1991
106,-0.266,-0.2259,0.2471,3.0588,0.8361,1.1991
107,-0.2675,-0.2282,0.2464,3.0586,0.8461,1.1991
108,-0.2687,-0.2301,0.2476,3.0588,0.8567,1.1991
109,-0.2702,-0.2324,0.247,3.0589,0.8661,1.1991
110,-0.2716,-0.2346,0.2461,3.0587,0.8775,1.199
111,-0.2729,-0.2366,0.2474,3.059,0.8879,1.199
112,-0.2743,-0.2388,0.2465,3.0591,0.898,1.199
113,-0.2757,-0.241,0.2459,3.059,0.9089,1.199
114,-0.277,-0.243,0.2471,3.0592,0.919,1.199
115,-0.2783,-0.2451,0.246,3.0593,0.9289,1.199
116,-0.2796,-0.2471,0.2472,3.0594,0.9393,1.199
117,-0.281,-0.2493,0.2459,3.0595,0.9493,1.199
118,-0.2822,-0.2512,0.247,3.0595,0.9596,1.199
119,-0.2836,-0.2534,0.2456,3.0596,0.9696,1.199
120,-0.2849,-0.2553,0.2467,3.0596,0.9799,1.199
121,-0.2861,-0.2572,0.2455,3.0597,0.9898,1.199
122,-0.2874,-0.2593,0.2465,3.0598,0.9991,1.199
123,-0.2887,-0.2612,0.2453,3.0599,1.0093,1.1991
124,-0.2901,-0.2634,0.2461,3.0599,1.0198,1.199
125,-0.2914,-0.2654,0.2446,3.06,1.0296,1.1991
126,-0.2927,-0.2673,0.2456,3.06,1.0398,1.1991
127,-0.2941,-0.2694,0.2446,3.0601,1.0494,1.1991
128,-0.2953,-0.2713,0.2456,3.0601,1.0593,1.199
129,-0.2967,-0.2733,0.2445,3.0602,1.0688,1.199
130,-0.298,-0.2751,0.2454,3.0601,1.0787,1.199
131,-0.2992,-0.277,0.2438,3.0602,1.0881,1.1991
132,-0.3004,-0.2788,0.2447,3.0602,1.098,1.1991
133,-0.3019,-0.281,0.2435,3.0603,1.1073,1.1991
134,-0.303,-0.2826,0.2443,3.0602,1.1177,1.199
135,-0.3044,-0.2846,0.2454,3.0605,1.126,1.1991
136,-0.3056,-0.2863,0.2434,3.0605,1.1358,1.1991
137,-0.3067,-0.288,0.2442,3.0604,1.1451,1.1991
138,-0.308,-0.2898,0.2429,3.0604,1.1539,1.1991
139,-0.309,-0.2913,0.2436,3.0604,1.1631,1.199
140,-0.3103,-0.2931,0.2447,3.0606,1.1707,1.1991
141,-0.3116,-0.2949,0.2427,3.0606,1.1801,1.1991
142,-0.3127,-0.2966,0.2434,3.0604,1.1896,1.1991
143,-0.3139,-0.2983,0.2444,3.0607,1.1978,1.1991
144,-0.3152,-0.3001,0.2428,3.0605,1.2066,1.199
145,-0.3163,-0.3015,0.2433,3.0604,1.2157,1.1989
146,-0.3174,-0.3032,0.2422,3.0604,1.2241,1.199
147,-0.3186,-0.305,0.243,3.0615,1.2333,1.2001
148,-0.3198,-0.3066,0.2416,3.061,1.2412,1.1996
149,-0.3208,-0.308,0.2422,3.0606,1.2496,1.1992
150,-0.3219,-0.3095,0.243,3.0607,1.2571,1.1991
151,-0.3231,-0.3112,0.2414,3.0606,1.2652,1.199
152,-0.3241,-0.3126,0.242,3.0604,1.2735,1.1989
153,-0.3251,-0.3139,0.2426,3.0605,1.2808,1.1989
154,-0.3262,-0.3155,0.2411,3.0604,1.2881,1.1989
155,-0.3273,-0.3171,0.2417,3.0603,1.2964,1.1988
156,-0.3282,-0.3183,0.2422,3.0604,1.3041,1.1988
157,-0.3293,-0.3198,0.2406,3.0604,1.3109,1.1988
158,-0.3302,-0.3211,0.2411,3.0602,1.3189,1.1987
159,-0.3312,-0.3225,0.2417,3.0604,1.3256,1.1988
160,-0.3322,-0.3238,0.2422,3.0604,1.3324,1.1987
161,-0.3331,-0.3252,0.2404,3.0602,1.3396,1.1987
162,-0.3339,-0.3263,0.2406,3.0601,1.347,1.1986
163,-0.3349,-0.3276,0.2412,3.0602,1.3527,1.1986
164,-0.3358,-0.3289,0.2416,3.0602,1.3593,1.1986
165,-0.3367,-0.3302,0.2398,3.0601,1.3661,1.1985
166,-0.3375,-0.3313,0.24,3.0599,1.373,1.1984
167,-0.3383,-0.3324,0.2405,3.06,1.3789,1.1984
168,-0.3392,-0.3335,0.2408,3.06,1.3847,1.1984
169,-0.3399,-0.3346,0.241,3.0599,1.3904,1.1983
170,-0.3407,-0.3357,0.2392,3.0598,1.396,1.1983
171,-0.3414,-0.3367,0.2393,3.0597,1.4025,1.1982
172,-0.3421,-0.3376,0.2396,3.0598,1.4078,1.1982
173,-0.3428,-0.3387,0.2399,3.0598,1.4125,1.1982
174,-0.3436,-0.3397,0.2401,3.0597,1.4178,1.1981
175,-0.3442,-0.3406,0.2402,3.0596,1.4229,1.1979
176,-0.345,-0.3416,0.2403,3.0595,1.4274,1.1978
177,-0.3456,-0.3425,0.239,3.0592,1.4326,1.1977
178,-0.3461,-0.3432,0.239,3.0591,1.4373,1.1975
179,-0.3467,-0.3441,0.2391,3.0591,1.4414,1.1976
180,-0.3474,-0.345,0.2392,3.0591,1.4459,1.1975
181,-0.3479,-0.3457,0.2391,3.059,1.4505,1.1974
182,-0.3485,-0.3465,0.239,3.0589,1.4543,1.1973
183,-0.349,-0.3472,0.2389,3.0587,1.4581,1.1971
184,-0.3494,-0.3478,0.2387,3.0586,1.462,1.197
185,-0.3499,-0.3485,0.2386,3.0585,1.4653,1.1969
186,-0.3503,-0.349,0.2384,3.0584,1.4686,1.1968
187,-0.3507,-0.3496,0.2382,3.0583,1.4717,1.1967
188,-0.351,-0.3501,0.238,3.0582,1.4747,1.1966
189,-0.3513,-0.3506,0.2378,3.0581,1.4775,1.1965
190,-0.3516,-0.351,0.2375,3.058,1.4801,1.1964
191,-0.3519,-0.3514,0.2373,3.0579,1.4826,1.1964
192,-0.3521,-0.3517,0.237,3.0579,1.4849,1.1963
193,-0.3523,-0.352,0.2368,3.0578,1.487,1.1963
194,-0.3525,-0.3523,0.2365,3.0578,1.4889,1.1962
195,-0.3526,-0.3525,0.2362,3.0577,1.4908,1.1962
196,-0.3527,-0.3527,0.2359,3.0577,1.4923,1.1962
197,-0.3528,-0.3528,0.2356,3.0577,1.4937,1.1962
198,-0.3528,-0.3529,0.2353,3.0578,1.4948,1.1962
199,-0.3528,-0.3529,0.235,3.0578,1.4958,1.1963
200,-0.3528,-0.3529,0.2346,3.0578,1.4966,1.1963
